CS_Voltage,CS_Current,VBNL-N_Voltage,VBNL-N_Current,VDD33_N_Voltage,VDD33_N_Current,WE_Voltage,WE_Current,ADDR[9]_Voltage,ADDR[9]_Current,ADDR[8]_Voltage,ADDR[8]_Current,ADDR[7]_Voltage,ADDR[7]_Current,ADDR[6]_Voltage,ADDR[6]_Current,ADDR[5]_Voltage,ADDR[5]_Current,ADDR[4]_Voltage,ADDR[4]_Current,ADDR[3]_Voltage,ADDR[3]_Current,ADDR[2]_Voltage,ADDR[2]_Current,ADDR[1]_Voltage,ADDR[1]_Current,ADDR[0]_Voltage,ADDR[0]_Current,VDD_Voltage,VDD_Current,VSS_Voltage,VSS_Current,SA_Voltage,SA_Current
1.4999975,0.00019366937499999998,1.5,1.9733593749999997e-06,1.5,-6.927083333333334e-09,1.8750000000000003e-06,-0.00014729653645833332,1.2499999999999999e-06,-8.631614583333334e-06,6.249999999999999e-07,-1.0861197916666668e-06,-1.8750000000000003e-06,-1.3177083333333333e-08,-1.8750000000000003e-06,-1.4841614583333334e-05,-6.249999999999999e-07,-3.2841145833333334e-06,1.8750000000000003e-06,-6.442708333333333e-08,-6.249999999999999e-07,-2.0548671875000003e-05,-6.249999999999999e-07,-2.4414713541666668e-05,-2.4999999999999998e-06,-1.7002604166666668e-07,1.2499999999999999e-06,-5.74140625e-07,1.1000037500000002,0.000420587265625,3.125e-06,1.953125e-09,0.0,-1.963671875e-06
1.500001875,0.00019391234375,1.5,-4.088541666666667e-09,1.5000006249999998,-1.0416666666666667e-09,-2.4999999999999998e-06,-0.00014731028645833334,-1.2499999999999999e-06,-8.652786458333334e-06,0.0,-1.0832552083333333e-06,2.4999999999999998e-06,-4.5312500000000005e-09,6.249999999999999e-07,-1.47353125e-05,-3.125e-06,-3.2696354166666667e-06,6.249999999999999e-07,-6.0625e-08,-1.8750000000000003e-06,-2.0545624999999997e-05,-2.4999999999999998e-06,-2.4244713541666667e-05,-2.4999999999999998e-06,-2.052604166666667e-07,1.49999875,4.496018229166666e-05,1.0999999999999999,0.00041869286458333333,-1.8750000000000003e-06,2.9687499999999997e-09,6.249999999999999e-07,1.5442708333333333e-08
1.5000006249999998,0.000193544609375,1.499999375,1.0212239583333335e-06,1.49999875,6.510416666666667e-10,0.0,-0.00014706338541666666,2.4999999999999998e-06,-8.799817708333333e-06,1.8750000000000003e-06,-1.097578125e-06,-3.125e-06,-5.052083333333333e-09,6.249999999999999e-07,-1.4789244791666667e-05,-1.8750000000000003e-06,-3.2755729166666662e-06,1.8750000000000003e-06,-6.497395833333333e-08,1.2499999999999999e-06,-2.10403125e-05,3.125e-06,-2.4500234375e-05,1.5000025,0.00033525872395833334,-1.2499999999999999e-06,-6.33515625e-07,1.10000125,0.000419612890625,3.125e-06,2.03125e-09,2.4999999999999998e-06,-1.0083593749999999e-06
1.499995625,0.000194138828125,1.5000006249999998,6.230729166666666e-07,1.5000006249999998,-2.6041666666666667e-10,0.0,-0.00014690736979166666,6.249999999999999e-07,-8.829635416666667e-06,0.0,-1.0867447916666667e-06,-3.125e-06,-9.192708333333335e-09,-1.8750000000000003e-06,-1.4812994791666668e-05,-3.125e-06,-3.265416666666667e-06,0.0,-6.5546875e-08,0.0,-2.1124869791666663e-05,6.249999999999999e-07,-2.4565885416666668e-05,1.49999875,0.0003349167708333334,1.5,4.474713541666667e-05,1.0999999999999999,0.00041769039062500003,-1.8750000000000003e-06,2.421875e-09,2.4999999999999998e-06,-6.13828125e-07
1.499998125,0.00019430697916666669,1.4999962500000001,1.871328125e-06,1.499999375,3.125e-10,1.8750000000000003e-06,-0.00014745627604166668,-3.125e-06,-8.761614583333335e-06,0.0,-1.0793489583333334e-06,-6.249999999999999e-07,-8.75e-09,0.0,-1.4778932291666667e-05,2.4999999999999998e-06,-3.296927083333333e-06,6.249999999999999e-07,-6.5078125e-08,2.4999999999999998e-06,-2.095645833333333e-05,1.5000012500000002,0.00023351859375,-1.8750000000000003e-06,-5.271614583333334e-07,1.2499999999999999e-06,-6.307291666666667e-07,1.09999625,0.0003981467708333334,-2.4999999999999998e-06,1.4583333333333336e-09,1.8750000000000003e-06,-1.85625e-06
1.500001875,0.00019407325520833332,1.500003125,-2.4479166666666667e-09,1.500003125,1.3281250000000001e-09,-1.8750000000000003e-06,-0.00014734028645833333,-1.8750000000000003e-06,-8.768671875e-06,6.249999999999999e-07,-1.070390625e-06,0.0,-5.4687500000000006e-09,-2.4999999999999998e-06,-1.4794947916666667e-05,6.249999999999999e-07,-3.3012760416666665e-06,-3.7500000000000005e-06,-6.40625e-08,-6.249999999999999e-07,-2.0928802083333335e-05,1.5000006249999998,0.00023316140625,-1.2499999999999999e-06,-5.604947916666666e-07,1.500001875,4.44040625e-05,1.100000625,0.0003957315364583334,-6.249999999999999e-07,2.109375e-09,0.0,1.3671874999999998e-08
1.499999375,0.00019376171875,1.499995,1.0873958333333335e-06,1.49999875,6.770833333333334e-10,1.8750000000000003e-06,-0.00014754328125000002,-1.2499999999999999e-06,-8.920833333333333e-06,1.2499999999999999e-06,-1.0829166666666667e-06,-6.249999999999999e-07,-5.989583333333333e-09,3.125e-06,-1.478859375e-05,-6.249999999999999e-07,-3.2582031249999998e-06,0.0,-6.708333333333334e-08,0.0,-2.1353828125e-05,1.5000006249999998,0.00023095544270833332,1.49999875,0.0003328236979166667,0.0,-6.14140625e-07,1.100000625,0.0003969323958333333,6.249999999999999e-07,3.0729166666666665e-09,2.4999999999999998e-06,-1.0735677083333332e-06
1.5000025,0.00019329322916666666,1.5,5.815364583333334e-07,1.500001875,1.1458333333333333e-09,1.2499999999999999e-06,-0.00014648966145833334,3.125e-06,-8.946328125e-06,6.249999999999999e-07,-1.0946354166666668e-06,-6.249999999999999e-07,-9.505208333333334e-09,-6.249999999999999e-07,-1.4872343750000001e-05,-1.8750000000000003e-06,-3.2977083333333336e-06,6.249999999999999e-07,-6.627604166666667e-08,2.4999999999999998e-06,-2.136119791666667e-05,1.5000025,0.00023055533854166667,1.5,0.00033254143229166666,1.5000025,4.392158854166667e-05,1.10000125,0.00039463229166666663,-6.249999999999999e-07,2.5260416666666663e-09,-1.8750000000000003e-06,-5.68828125e-07
1.49999875,0.00019300216145833334,1.499998125,1.8486197916666667e-06,1.49999875,5.989583333333333e-10,3.125e-06,-0.000147153125,-3.125e-06,-8.767083333333333e-06,-2.4999999999999998e-06,-1.0799218749999999e-06,-3.125e-06,-5.807291666666667e-09,6.249999999999999e-07,-1.4829687499999999e-05,2.4999999999999998e-06,-3.289010416666667e-06,0.0,-6.416666666666667e-08,1.5000006249999998,0.00030219552083333333,-1.2499999999999999e-06,-2.4472187500000002e-05,1.8750000000000003e-06,-3.713541666666667e-07,1.2499999999999999e-06,-6.038020833333334e-07,1.0999975000000002,0.0003908383333333333,-2.4999999999999998e-06,2.2135416666666664e-09,-3.7500000000000005e-06,-1.8331770833333334e-06
1.5,0.00019328572916666665,1.5,-2.4739583333333338e-09,1.5,1.7447916666666668e-09,-1.2499999999999999e-06,-0.00014704703125,-1.2499999999999999e-06,-8.78234375e-06,0.0,-1.0735677083333332e-06,-1.8750000000000003e-06,-5.208333333333334e-09,6.249999999999999e-07,-1.4888619791666668e-05,1.2499999999999999e-06,-3.1491145833333334e-06,-2.4999999999999998e-06,-6.5e-08,1.5,0.0003024448177083333,6.249999999999999e-07,-2.4461979166666668e-05,-1.2499999999999999e-06,-4.045052083333334e-07,1.499998125,4.424119791666667e-05,1.100001875,0.00038876927083333337,3.125e-06,1.1979166666666666e-09,6.249999999999999e-07,1.3020833333333333e-08
