CS_Voltage,CS_Current,VBNL-N_Voltage,VBNL-N_Current,VDD33_N_Voltage,VDD33_N_Current,WE_Voltage,WE_Current,ADDR[9]_Voltage,ADDR[9]_Current,ADDR[8]_Voltage,ADDR[8]_Current,ADDR[7]_Voltage,ADDR[7]_Current,ADDR[6]_Voltage,ADDR[6]_Current,ADDR[5]_Voltage,ADDR[5]_Current,ADDR[4]_Voltage,ADDR[4]_Current,ADDR[3]_Voltage,ADDR[3]_Current,ADDR[2]_Voltage,ADDR[2]_Current,ADDR[1]_Voltage,ADDR[1]_Current,ADDR[0]_Voltage,ADDR[0]_Current,VDD_Voltage,VDD_Current,VSS_Voltage,VSS_Current,SA_Voltage,SA_Current
1.5000025,0.00019491533854166666,4.99999,9.438619791666669e-05,5.0000025,1.6138020833333335e-07,1.5000106250000003,0.00020859851562500002,-1.2499999999999999e-06,-8.824817708333334e-06,6.249999999999999e-07,-1.945e-06,-3.125e-06,-1.0520833333333332e-08,0.0,-1.4909427083333333e-05,-1.8750000000000003e-06,-3.892291666666667e-06,-4.3750000000000005e-06,-7.020833333333332e-08,-6.249999999999999e-07,-1.8157578125e-05,-2.4999999999999998e-06,-2.2742786458333333e-05,-1.2499999999999999e-06,-2.7828125e-07,-1.8750000000000003e-06,-5.967187500000001e-07,1.10000125,0.0002567431510416667,1.8750000000000003e-06,1.40625e-09,-1.8750000000000003e-06,1.4427083333333335e-08
1.500003125,0.00019413921875,4.999981875,9.017841145833334e-05,5.0000012499999995,1.5955729166666665e-07,1.5000012500000002,0.00020338338541666664,1.2499999999999999e-06,-9.0025e-06,1.2499999999999999e-06,-1.9590364583333334e-06,1.2499999999999999e-06,-5.5729166666666665e-09,0.0,-1.4805416666666667e-05,-3.125e-06,-3.833854166666666e-06,0.0,-7.033854166666667e-08,6.249999999999999e-07,-1.873703125e-05,3.125e-06,-2.3870625e-05,1.499999375,0.0003432111979166667,6.249999999999999e-07,-6.270833333333333e-07,1.0999975000000002,0.00025723739583333335,2.4999999999999998e-06,5.729166666666666e-10,-6.249999999999999e-07,1.578125e-08
1.5000012500000002,0.00019435348958333332,4.999996875,9.636544270833333e-05,4.999999375,1.6070312499999998e-07,1.499999375,0.0002024950260416667,0.0,-8.934088541666669e-06,-1.2499999999999999e-06,-1.9477864583333337e-06,-3.125e-06,-8.385416666666667e-09,-3.125e-06,-1.4837499999999998e-05,-1.8750000000000003e-06,-3.827421875e-06,6.249999999999999e-07,-6.768229166666667e-08,1.2499999999999999e-06,-1.8719739583333332e-05,1.499998125,0.00023526895833333333,-1.2499999999999999e-06,-6.527083333333334e-07,-6.249999999999999e-07,-6.578645833333334e-07,1.100000625,0.000238579609375,6.249999999999999e-07,1.8229166666666667e-09,0.0,1.4609374999999999e-08
1.49999875,0.00019410312499999998,4.999998125,9.432111979166668e-05,5.0000012499999995,1.5846354166666666e-07,1.499998125,0.00020476192708333333,0.0,-9.099869791666667e-06,-6.249999999999999e-07,-1.970859375e-06,1.2499999999999999e-06,-9.296874999999999e-09,-1.2499999999999999e-06,-1.4824401041666666e-05,-1.2499999999999999e-06,-3.86546875e-06,6.249999999999999e-07,-7.330729166666667e-08,-1.8750000000000003e-06,-1.930828125e-05,1.5000025,0.00023309580729166665,1.5,0.000340306328125,6.249999999999999e-07,-6.622135416666667e-07,1.099996875,0.00023787682291666668,-2.4999999999999998e-06,8.072916666666667e-10,-6.249999999999999e-07,1.484375e-08
1.499998125,0.00019417697916666667,5.000003125,9.711536458333333e-05,5.0,1.5989583333333335e-07,1.5000062499999998,0.0001996753125,-6.249999999999999e-07,-8.953333333333335e-06,0.0,-1.9558854166666664e-06,0.0,-5.208333333333334e-09,0.0,-1.4856276041666667e-05,-6.249999999999999e-07,-3.8343489583333335e-06,0.0,-7e-08,1.49997625,0.00029200575520833334,-2.4999999999999998e-06,-2.3082890625000002e-05,6.249999999999999e-07,-5.1203125e-07,-1.8750000000000003e-06,-6.51875e-07,1.100001875,0.00022946197916666667,-6.249999999999999e-07,1.40625e-09,-1.8750000000000003e-06,1.4713541666666666e-08
1.4999975,0.00019433000000000002,4.999998125,9.495664062499999e-05,4.999999375,1.5838541666666668e-07,1.499999375,0.00019823630208333335,-6.249999999999999e-07,-9.14e-06,1.8750000000000003e-06,-1.972994791666667e-06,1.8750000000000003e-06,-8.151041666666667e-09,6.249999999999999e-07,-1.4849375e-05,-6.249999999999999e-07,-3.8892708333333335e-06,3.125e-06,-7.497395833333334e-08,1.499995625,0.0003018783854166667,-6.249999999999999e-07,-2.3089791666666665e-05,1.5000012500000002,0.0003413234375,0.0,-6.680989583333332e-07,1.0999999999999999,0.00022854481770833335,6.249999999999999e-07,2.0833333333333334e-09,6.249999999999999e-07,1.4817708333333334e-08
1.5,0.0001940489322916667,4.999998125,9.681955729166667e-05,4.9999975,1.5966145833333336e-07,1.5000012500000002,0.00019759015625,-1.2499999999999999e-06,-9.077083333333333e-06,6.249999999999999e-07,-1.970234375e-06,-3.125e-06,-9.921875000000001e-09,-6.249999999999999e-07,-1.4870052083333333e-05,6.249999999999999e-07,-3.8768489583333335e-06,-3.7500000000000005e-06,-7.429687499999999e-08,1.4999962500000001,0.00031051476562500005,1.49999875,0.00023444479166666668,-4.3750000000000005e-06,-9.223177083333334e-07,-3.125e-06,-6.605989583333334e-07,1.0999999999999999,0.000210310703125,-6.249999999999999e-07,2.7864583333333333e-09,-1.8750000000000003e-06,1.528645833333333e-08
1.5000006249999998,0.00019335463541666668,5.000004375,9.615692708333333e-05,5.000000625,1.5947916666666667e-07,1.5000012500000002,0.00019661651041666669,-1.2499999999999999e-06,-9.268723958333333e-06,-1.2499999999999999e-06,-1.9928125e-06,1.2499999999999999e-06,-9.479166666666668e-09,1.2499999999999999e-06,-1.4740052083333334e-05,-6.249999999999999e-07,-3.9047135416666666e-06,2.4999999999999998e-06,-7.979166666666667e-08,1.499995,0.000306638046875,1.499999375,0.000231954453125,1.499998125,0.0003388901302083333,6.249999999999999e-07,-6.749739583333333e-07,1.0999999999999999,0.00020883421875,1.8750000000000003e-06,2.109375e-09,3.125e-06,1.578125e-08
1.5,0.00019483174479166667,4.999983125,8.537718749999999e-05,5.000003749999999,1.6221354166666668e-07,1.499999375,0.00019859713541666669,1.8750000000000003e-06,-8.794895833333334e-06,1.8750000000000003e-06,-1.9304427083333334e-06,6.249999999999999e-07,-1.4843749999999999e-09,2.4999999999999998e-06,-1.4803463541666665e-05,6.249999999999999e-07,-3.7859895833333336e-06,1.5000037499999999,2.566049479166667e-05,6.249999999999999e-07,-2.092265625e-05,-6.249999999999999e-07,-2.2659609375000002e-05,6.249999999999999e-07,-2.89765625e-07,3.7500000000000005e-06,-6.430989583333335e-07,1.0999987500000001,0.00025721812499999996,6.249999999999999e-07,1.5104166666666667e-09,-2.4999999999999998e-06,1.5989583333333335e-08
1.4999975,0.00019496453125,4.999982500000001,9.461614583333333e-05,4.99999875,1.6010416666666666e-07,1.500001875,0.000198328125,0.0,-9.0034375e-06,-1.2499999999999999e-06,-1.9487239583333333e-06,-1.8750000000000003e-06,-5.651041666666667e-09,-3.125e-06,-1.4810208333333333e-05,-6.249999999999999e-07,-3.844973958333333e-06,1.499999375,2.54378125e-05,0.0,-2.1567994791666667e-05,-2.4999999999999998e-06,-2.333703125e-05,1.49999875,0.00034233200520833337,0.0,-6.57265625e-07,1.100000625,0.00025690367187500003,0.0,1.4843749999999999e-09,2.4999999999999998e-06,1.5208333333333332e-08
